id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1303,-19.994175,-3.7477307,1.276412,-5.15751,3.4181254,-8.3756075,-15.832096,-7.1854153,-0.23081955,11.483792,-1.0957941,1.8963853,-9.796938,-5.0778003,5.9711666,-14.529866,-16.653448,25.464973,17.755703,-22.026283,1.1947746,-17.11768,19.03674,7.7378387,7.233684,10.424083,15.933189,5.455609,-22.780373,-36.810497,-14.3781395,16.787231,-13.802092,-17.657093,31.832752,-3.6435163,-9.102482,-24.62994,-6.6419864,4.0703473,-2.5562997,-10.220931,2.4536228,13.286942,17.460537,3.2866135,17.84482,10.644436,22.558483,-31.655998,-2.6731644,3.8872166,15.34691,-19.90729,-2.3885887,-27.870712,-8.081503,-9.05059,40.908115,-6.716657,-37.02123,-0.8861687,25.356451,3.2652264,0.5496788,-19.151846,19.803223,-19.47174,-19.092659,-2.7263215,3.3808749,-4.0559425,-21.498415,5.8535495,-1.6802654,10.921039,5.2923765,-9.390863,17.590475,7.7372527,17.453342,18.416924,10.126469,16.959631,-18.051506,-8.897673,-16.18939,-11.389117,-16.26398,3.0026124,-59.691254,11.50522,-9.010504,5.525769,-12.117895,12.888971,19.572643,-18.469814,0.6216442
1304,-13.778423,-7.513704,3.9780302,-9.596199,-6.81274,1.8587422,-3.790514,-5.637233,-3.128128,-2.4569793,-7.55929,-6.6345434,-9.737331,-4.1720843,-11.427943,-15.408264,6.410981,-2.0735168,11.959677,18.837805,-13.508908,-9.567899,18.594696,-8.167824,18.522099,-12.088049,-10.211377,1.2366848,-15.453497,7.7781515,5.4213223,-8.9201145,-5.8098354,0.7321918,-0.16398646,-2.9638357,-6.4185543,17.687561,1.1758912,2.9141831,14.553343,-8.952779,4.631772,13.124217,-6.411582,-10.76405,-4.9887824,13.137553,-4.5837073,-2.1775098,8.682989,-10.785954,-6.167571,1.9952353,17.8491,12.448275,13.913963,18.621445,-6.624178,0.27273488,-0.25038767,-8.047637,-8.141735,-4.3893075,-8.70266,1.6752788,6.222766,24.252352,14.413946,12.389574,8.048171,-1.9942294,-2.4164426,-7.139252,10.938164,-2.8618245,8.363685,13.179951,2.9182749,-9.896615,-8.725827,7.9045534,2.4638762,-2.0808208,17.005081,-3.6726084,13.646921,17.466335,9.125263,-10.536089,-3.849101,-9.507091,-9.679166,-10.35209,-13.394928,3.4853377,2.518413,-0.11807722,-12.83592
1306,-23.541943,20.873951,-4.078706,8.02567,22.645786,9.932517,16.057503,13.820101,18.607876,27.948275,22.663456,15.969712,-6.4748945,12.871918,18.365368,-20.12004,-12.903228,48.40313,2.5367212,-22.57363,28.00351,-26.82356,13.390237,-3.7301922,-14.700004,8.53189,28.789057,-18.262283,-20.124277,-44.24467,-2.5285213,15.606543,-36.576523,-14.400831,-1.5136445,10.686361,-9.605413,-37.8554,-26.198442,-11.592504,-27.978283,-15.087101,-8.696834,5.0166183,21.878422,8.259398,38.06461,9.6565485,26.570229,-20.99393,11.565697,-1.8379529,-1.603454,-3.9824765,-10.175385,-29.957064,-11.213579,-9.39708,21.286652,-13.331858,-31.244843,-10.538025,-0.64734197,19.102362,-35.13188,-21.674944,6.893059,-39.346336,-10.774709,9.742855,-38.91178,2.8248472,-39.99874,0.3810488,0.5302731,-4.0872664,2.0643861,-28.851,21.004478,2.0533164,20.664143,-1.7439473,-7.9961834,18.712759,-17.12431,3.1454067,7.811607,-38.350655,-13.319212,-0.79153275,-55.17937,14.12904,-0.9758445,4.298444,6.392032,-0.9445779,3.337851,-21.107216,-8.366359
1307,-9.541108,-4.5928416,4.626418,-5.5052757,-6.0399847,1.9585354,1.3423495,-2.9071724,-0.60465264,-4.5003014,-9.0898075,-6.1311803,-12.921314,-8.34202,-14.510597,-6.7530093,9.858784,-8.784374,5.481657,19.365387,-18.374842,-5.4695773,15.049685,-11.643031,20.01584,-12.107551,-15.427236,-2.1936972,-7.4661274,20.097921,10.715017,-12.587321,-2.0307455,-1.9692657,-2.4574082,0.5580197,-4.2026396,21.630827,3.1540954,-3.122997,14.92284,-7.6278095,5.2092557,6.9655104,-10.7756605,-9.327586,-5.0992694,2.1464138,-11.528395,-0.8413958,5.4064674,-9.795162,-9.196724,8.30948,14.747962,17.12669,8.121328,17.56402,-13.548226,8.164537,4.910865,-5.460248,-12.809296,-0.56721425,-7.2444344,4.824892,2.4948256,27.2163,18.166615,12.114325,7.7805862,3.553588,-1.3960711,-7.9764347,7.192924,-6.337345,13.354744,15.554415,4.343315,-10.25368,-6.7721148,4.2736926,2.8787084,-3.5374067,23.024776,-0.096158385,16.446825,15.939608,7.919988,-16.22375,9.755462,-14.857378,-8.297883,-7.427027,-11.490532,-8.455392,2.048255,-1.726506,-13.332202
1313,-14.61418,-7.9728117,19.522032,-11.730293,-2.16329,2.1493134,-10.147055,-2.1370127,-5.642234,9.4616375,-9.874234,2.431118,-14.826645,-8.01683,-3.1384876,-9.105589,-7.0758524,11.837449,22.123676,-14.178623,-11.408499,-12.397444,19.285404,3.0260024,15.921676,0.11463059,15.151844,27.49487,-18.07047,-32.495693,-18.084965,6.939372,-9.138643,-21.625565,6.8044143,2.5152686,-8.865316,-14.181462,1.0334073,3.2778113,1.5610418,-10.11403,23.79269,14.824224,11.057499,-10.901794,5.9318204,9.921837,20.7459,-27.293865,-9.031976,-7.871856,-0.044852704,-22.732813,5.291828,-19.502413,-19.29025,-11.081507,16.077276,4.116358,-32.943115,20.31362,17.703,7.1332326,5.1822443,-12.581178,40.834007,-9.7578335,-22.93378,-9.177062,22.574545,13.732323,-11.716137,29.250689,-0.10570705,20.423498,7.16727,8.419702,9.39514,-11.780423,18.25241,33.761574,12.160772,16.6503,-12.112816,-11.45866,-17.363462,1.4682076,-10.338885,3.346267,-50.003742,4.2123947,-10.804392,3.5667567,-19.313776,11.38618,10.712838,-5.983613,8.028557
1314,-11.310622,-9.609239,-0.27658576,-8.022407,-4.9048386,-5.457085,-1.144518,-1.6481807,-2.230357,-4.8243885,-4.6615562,-8.495945,-4.821297,2.3892393,-5.9957657,4.1532397,1.6217456,-3.075129,17.711563,8.138249,-15.865049,-5.1307297,13.805885,-12.800105,8.148333,-9.098034,-13.838801,4.232777,5.2084312,21.241085,10.7336645,-12.70908,-4.4220257,-8.350542,-4.6389685,1.2487943,-5.0698757,7.875215,3.805941,-3.7765636,0.8195931,-8.514572,5.6035504,5.829315,-0.3588843,-7.701853,-6.097674,8.9557085,-9.301028,15.299941,0.18067604,-8.330905,-7.8278227,0.5610659,6.8070426,5.685696,17.94477,31.815056,-7.24607,9.028751,-3.9162889,-6.7165446,-2.5965762,4.08226,-4.158123,-3.9134092,5.421123,25.347073,17.834484,21.29766,10.2080965,-1.6328114,11.797065,-4.3794966,-5.285719,-5.9668336,10.012576,25.968733,4.138732,-5.0679684,-2.1714318,-0.37016267,12.277792,-4.752906,13.497759,-5.559306,20.685087,18.294024,29.094547,7.53192,10.694237,-4.1644754,-7.1684346,-6.272145,-12.239445,-7.1264668,-0.69802046,-5.776969,-10.325123
1315,-9.561421,-10.662646,23.21594,-4.1274276,-2.1727073,9.692843,-3.9518714,0.032431364,-1.160871,6.311514,-8.901309,-0.22540256,-2.9423165,-3.5895545,-5.923147,-7.46712,-3.1686206,7.594862,18.744688,-10.746459,-13.641634,-11.019484,12.391247,0.1423868,11.73097,-4.192175,10.8428755,18.73904,-9.93449,-24.86044,-14.1121235,-2.1638134,-5.3940125,-20.291784,-4.163469,9.690454,-8.4929905,-10.289833,3.1096647,-1.0214818,-3.1529894,-6.9499846,38.11983,12.418126,9.060524,-11.595294,0.17874253,8.445974,14.868839,-19.052502,-8.371133,-9.318006,-4.8683357,-18.806328,14.297292,-11.740674,-15.0976925,-9.621411,3.8688974,13.473425,-25.300503,29.443909,5.690475,13.599195,2.7934587,-12.372266,41.25525,-5.7613044,-21.905897,-6.093306,19.888954,21.270739,-6.1310024,21.462507,-0.29481858,17.307522,3.136334,11.765371,5.5470204,-16.90461,20.877209,12.405803,9.106445,9.900452,-5.951136,-6.2222376,-10.594018,2.7275338,-5.9429016,6.095071,-36.2324,-0.68038565,-8.212138,0.9179895,-18.892849,6.1486254,8.597338,-5.13556,10.202302
1316,-11.207579,-12.499198,-7.329406,-8.101471,-13.61928,-14.965966,-29.053204,-13.405206,-9.49229,1.1245759,2.2691994,-1.8821366,5.172081,-2.772241,9.371782,-20.271149,-16.233402,8.033388,20.763916,-18.897976,-7.541539,-8.245863,5.1598415,3.4609823,7.448652,1.7077081,23.073296,20.94163,-19.997976,-38.06653,-20.886374,9.310592,0.19639996,-26.85139,12.187246,-13.798579,-4.6200805,-24.698381,-1.4968898,-4.9196415,-12.750035,-6.760371,14.221537,14.390764,14.491719,-2.5479548,3.109402,16.988316,26.492905,-19.87599,-7.4836497,3.3088014,21.647583,-13.970207,10.593412,-24.402224,-0.44773558,-10.940397,30.605808,3.2917905,-35.32158,7.9459014,27.24149,13.7208185,24.36682,-17.112915,15.251674,-18.116766,-20.321976,-0.37344092,5.141228,3.59204,-18.994322,19.833584,-0.6397377,35.341484,8.750868,-6.497921,14.112405,-3.1325545,17.29421,19.586458,11.007988,8.224637,-18.165638,-5.666263,-13.11915,-8.120756,-14.199663,8.381826,-53.682358,20.72824,-3.2547746,7.620638,-14.477383,13.673977,8.465473,-21.196993,10.890429
1318,-9.882103,9.322188,33.176968,2.1787918,24.296753,32.752518,23.837278,14.681777,7.3206253,29.9858,1.1972964,8.306966,-21.017248,-3.7224662,-2.7644365,6.1595764,-1.3442851,22.112223,1.5863192,-17.757896,-1.1777494,-11.420631,10.556226,-7.517673,6.207411,-2.890285,4.0934744,-12.600597,15.876579,-10.806671,0.47010705,3.291945,-31.628832,-11.170708,-2.5865464,44.125103,-7.4981737,-16.52602,-7.7042346,-6.669404,-5.6290474,-7.605584,11.52038,7.3068795,15.316465,-5.068117,18.993904,1.7089852,15.463264,-14.643053,4.2351346,-7.8210917,-16.079472,-9.609357,-8.112696,-8.074833,-16.745512,-20.027042,-3.141342,2.4867902,-27.827387,9.210704,-14.640284,17.889057,-30.584082,-11.470203,17.59567,-20.344955,-12.484917,-1.4958034,-0.74329215,21.3357,-4.8441906,-7.7181535,-3.7047572,-11.689595,4.330778,-7.738735,14.19992,-4.7887383,13.342337,5.2451205,7.7733994,15.191596,7.631245,7.0505524,-3.6884875,-15.959957,-8.260067,0.32865083,-27.271404,-4.459086,-6.1831203,9.644037,-12.092581,-9.020808,6.7876797,-15.927186,-0.35409808
1321,-4.646431,-8.208051,-0.9817964,-7.383565,-1.5685335,-2.6454458,-4.643726,2.322104,0.9573157,1.5223557,-3.8462803,-4.2165833,1.6841372,2.6133854,-2.0243416,-10.183072,10.869277,-0.8827647,35.060307,10.998701,-10.418926,-7.758592,-3.3125303,-22.289356,7.244251,-19.373337,-8.913111,1.6549578,1.8428223,0.11612308,-8.060752,-16.291159,-8.2572,-17.158073,-12.981682,2.916913,-7.3987827,-10.345199,-8.177674,-18.950026,-13.750675,-3.1761189,9.400297,5.159224,-4.640331,-12.213939,-5.1965723,22.319304,8.1023245,26.23136,3.2945876,-12.0364685,-8.104609,5.8555393,18.988943,17.89827,22.209812,5.488638,-1.7019657,9.434837,-3.3198054,-4.7183104,-11.167639,9.822444,-1.9488378,-4.7647343,3.604238,8.808914,9.916634,26.436684,10.242941,5.125927,6.555903,4.6476226,7.327917,3.4992108,13.708117,20.38304,4.016408,-10.942809,0.03643638,2.141236,11.16229,6.1555886,17.018223,2.5415106,22.253632,16.489096,16.500895,18.414177,6.3572216,0.6225834,-7.3568287,-4.0630307,-13.077307,-0.731089,-2.5375705,-14.584283,-3.500773
1331,-19.33818,32.772106,-4.6985683,16.168938,31.31151,5.5281744,18.464884,17.310074,18.924541,26.981644,18.125103,14.664933,-17.238604,-17.318987,3.1369455,13.453638,-1.2893469,12.380615,0.81886965,-10.723656,12.137474,3.6099868,-1.8422,-17.004913,-9.731144,17.552599,16.828133,-25.24255,-7.083412,-11.271288,-9.370571,13.342379,-23.940514,-7.7712955,1.4469254,26.338055,11.314758,-24.704498,-35.79718,-7.078095,-12.393143,-1.9311435,-15.919391,-10.616196,2.9298992,5.4852405,24.584404,-13.486768,-7.6142826,-12.565083,4.4546003,12.44054,-1.8574363,-9.966228,-12.3844595,-6.9973216,-3.0059683,-16.785671,12.458867,-8.377687,-21.493898,-5.464594,-4.6173897,6.288597,-7.749011,-3.1714118,-8.567428,-24.677797,11.72411,8.0441,-14.84354,10.521239,-7.049993,-2.531467,-7.730848,-8.826062,13.284674,-18.911596,13.581168,8.2958975,5.66911,-1.4107976,-4.819847,6.86107,-6.2330046,-3.1736631,1.1555687,-14.093005,1.7180773,-9.1205,-12.643724,0.79570097,11.138205,-0.36287504,10.228076,-22.417213,2.2799284,-14.946603,-33.450233
1332,-2.6339836,-9.108444,0.31336024,-7.2214847,-7.852874,-2.5504653,-3.8068705,-4.831583,-2.4227574,-5.770791,-9.477032,-5.7309933,-8.048592,-2.4602525,-11.7389965,-12.087687,9.993395,-8.591253,11.193027,15.825548,-19.00558,-5.5238657,7.9573545,-12.634074,17.641317,-16.751762,-16.35999,-1.3303173,-3.6767259,13.459013,4.6649084,-15.769548,-1.1070428,-6.606481,-4.50609,-1.4202018,-4.9851317,13.625582,7.364123,-8.61058,7.1413116,-6.453907,7.680436,9.554768,-8.033979,-11.264543,-6.4912224,12.175606,1.4225523,6.331104,4.1971188,-10.591389,-8.410565,13.663562,18.652378,13.481628,16.49704,11.364351,-8.86739,9.819912,2.415482,-4.990078,-11.9717865,4.1058846,-2.9907148,0.52683175,1.8261881,21.219372,13.502124,10.582549,10.076696,3.0196319,0.82005453,-5.0206923,9.554848,-0.52612954,11.068871,14.771761,7.5925107,-9.385306,-6.03094,5.113245,7.163922,-1.1777146,23.110518,3.440741,14.27391,17.367105,3.2590992,-5.3800564,4.8879585,-10.847891,-8.371365,-3.1657262,-15.146329,-3.853868,-0.42005777,-8.220046,-0.46788675
1333,-13.243438,4.050459,-31.961515,6.890354,2.3601015,-16.428396,-18.20015,-8.486019,-0.86437225,13.211838,24.131454,-0.71939075,51.101597,11.570412,34.173416,-14.196412,-27.10489,18.918293,4.9665756,-32.834633,16.23342,-10.695126,2.1734838,7.8400226,-19.462404,14.87192,23.708714,-10.805912,-12.830512,-36.716087,-13.47224,10.178301,-14.882094,-23.83263,-3.0371478,-3.822959,-2.1624625,-36.14849,-14.482018,-13.143763,-31.725636,-3.7929893,-18.048777,7.276733,24.987381,20.159285,16.786535,7.2059927,13.501268,-15.121807,-8.580891,27.574318,29.460447,-8.828648,1.4193933,-32.926353,3.5226712,-6.5528774,17.50452,2.8071733,-34.630123,7.2162266,29.053991,26.67971,16.225298,-25.370258,-13.7348995,-33.719925,-20.01506,7.007261,-29.471397,-3.4384425,-22.062311,6.4559774,-13.8561,20.461754,-10.196528,-20.1543,14.495821,29.019781,24.142399,-36.600117,-4.7114263,-0.051268637,-26.036333,-1.987107,-7.154424,-38.395638,-16.597982,10.107662,-49.64937,45.773308,8.269596,19.146923,3.6725686,7.8599315,7.6477666,-25.052544,-8.967729
1334,-17.672714,12.696077,13.429102,6.9426184,3.8069794,6.254083,17.018166,4.2807593,3.1331222,8.07725,-9.844431,21.460844,-25.11663,-17.024529,-9.74816,-5.4181733,21.194477,-0.24719507,-16.569927,17.260948,11.566146,-3.2213254,13.981731,-4.722361,6.860019,5.7988234,5.80494,-12.7883625,-29.814232,-2.785596,-11.0021715,13.808955,1.6060461,19.195984,-0.84189343,-3.9453363,-3.7902021,3.1543927,-25.558453,3.6647038,12.080844,5.600745,-4.3524632,-6.500552,-20.69742,-1.6661756,0.4460714,-20.313042,-2.1738672,-16.714798,11.867565,-18.997839,-8.099054,0.88379997,-0.86241007,2.4980521,-7.373554,-16.599133,-9.066417,-3.2422051,18.462494,-13.062431,-21.148392,-15.289071,-24.51156,27.271969,-0.75866675,-7.195468,10.62529,-18.765112,5.6134567,-5.5176744,-12.657679,-15.897604,25.579853,-6.834455,24.826187,-7.834077,6.6829987,-16.012623,8.951092,6.7457476,4.9605436,-4.242173,9.005833,0.9853885,0.8443577,4.693363,-20.135155,-30.258148,3.9222426,-18.98775,-3.334249,-12.500806,-2.683641,-1.9280914,-6.405373,19.882076,-28.80905
1336,-15.297121,-0.58471453,5.7786694,-2.7597976,-4.713337,2.759435,1.8797505,0.5541508,1.0215919,1.7368963,-9.248162,5.2928934,-12.518812,-4.732588,-10.267777,-15.710169,16.615414,-5.144267,3.790949,35.115643,-8.169259,-5.689549,8.682094,-18.973167,6.7607465,-6.8836236,-7.0849953,-5.414179,-27.288475,-2.135346,-4.226397,-2.3625405,-0.090735495,9.125176,-7.3148036,-3.7612107,-4.4511685,13.9652,-16.130167,-8.259519,10.002388,1.3388829,2.406454,-1.8477721,-19.805197,-8.481212,-6.558916,7.448309,-4.2777624,0.021588255,10.178905,-17.686106,-8.536185,4.8447495,18.007082,16.619057,10.8696375,6.37434,-8.888207,0.8920243,13.826661,-10.780642,-19.147173,-9.506978,-12.373142,20.377718,0.5452529,17.665691,21.979393,0.31526613,6.489963,-1.204742,-7.183584,-7.038331,22.599794,-3.7814403,14.937454,9.498581,1.2432597,-16.819118,-3.389977,5.1087565,-0.17882866,1.4829419,23.572472,-4.737089,20.071064,18.574772,0.4438113,-16.463415,8.014758,-13.067515,-7.7359657,-17.287355,-8.007746,2.602115,-3.6770422,8.127556,-19.553339
1338,-1.2243223,-5.117619,2.895194,-1.9487458,3.0178146,-1.5915279,1.8495613,0.1922476,-0.15171745,-2.1234522,-1.7035657,-6.992828,-2.0849993,-6.9150147,-7.0623283,38.741463,-2.4304147,-6.7138834,2.072969,-5.7327695,-13.4189415,4.9912558,5.429196,0.5891246,3.9863033,1.8137281,-5.436347,4.9910984,27.649817,19.677423,3.181057,-5.23999,3.1370234,-5.231867,2.5660381,5.4090176,2.6574585,7.879372,10.527025,6.7778234,4.4885125,-2.7965763,3.5098114,-2.131471,-1.4054666,-2.7286212,-3.2818537,-7.197587,-12.128843,1.5269767,-10.255911,4.430727,-3.478873,-10.5389385,-4.4446907,1.1392684,13.357264,6.1268444,-7.6529417,5.6982145,-6.0745864,4.672678,4.242401,5.469055,4.8765235,-1.4459255,4.368814,11.023768,-1.6544845,-1.6854703,22.838034,0.21883225,27.66257,-1.3176901,-11.124927,-5.915479,6.695741,15.96891,0.75189483,0.9555055,4.4658823,-1.6922287,13.050505,-5.701277,0.946803,-5.87953,-5.88605,12.367796,15.611197,16.681686,11.472538,-3.8449807,-0.82363796,-0.8321738,-3.9619505,-8.493608,4.6496964,-1.4383804,-2.2215834
1343,-25.295877,25.666615,-21.652948,14.525245,18.755001,-3.2152739,-0.19840027,21.840435,35.55311,27.403746,52.28294,-4.2362256,5.515519,-2.6803763,19.51159,-0.99005234,-31.014017,19.97659,-8.552754,-32.86388,16.009266,-18.082823,0.5768382,-6.1496477,-15.388283,12.1374,23.088161,-16.294216,-7.7731256,-27.75145,-2.5924902,16.831436,-25.240154,-12.231205,-1.4001701,12.018272,-2.9726996,-28.494503,-21.532183,-7.3602185,-23.094925,-21.358797,-16.170403,-8.333493,10.12281,24.355598,46.64772,-3.2446127,5.5502825,-27.095366,-5.1914735,24.541477,6.8194838,-5.4417,-0.7065076,-27.718248,-3.077012,-18.945696,4.2485423,-4.156864,-38.198784,15.457721,11.319813,28.237577,1.6787479,-18.648405,-17.783905,-39.05068,-8.484695,10.568329,-32.514412,11.767004,-20.851131,16.213144,-9.824044,1.7655503,3.9145257,-37.266228,16.543682,28.445557,25.916882,-21.30701,-11.0762,21.225576,-17.150208,-4.316418,-2.0903022,-35.819126,-12.251672,-5.191759,-44.681664,27.788542,10.186991,3.885543,9.529125,-15.96955,5.8653393,-33.58418,-14.122054
1351,-10.867989,1.4105289,12.192953,-6.4160604,-5.324173,3.023251,6.7687545,-5.9728265,0.075275004,0.9221779,-9.551993,11.194051,-21.667673,0.83220804,-5.559502,-17.95957,2.1879776,10.83881,-17.563768,-7.9130435,10.967294,-16.349016,30.3765,13.330666,27.933752,-1.1576822,-2.3541398,-7.45992,-9.680922,1.8412693,16.7464,10.984684,-10.41773,9.467415,8.920802,-6.832413,-12.119205,3.5242784,1.6741737,10.106272,15.95461,-8.131597,-5.246544,14.514204,10.023404,-1.5674641,4.6042256,-10.814227,13.673157,-31.0272,18.446743,-15.1953,-5.3435564,8.673256,-5.4246006,-16.65244,-4.213061,0.40528435,-0.72510624,-5.9474115,0.9945276,-14.761473,-7.6678286,-5.8892236,-28.761631,-5.3045244,4.883304,-9.762849,3.7742224,-9.181225,-11.42655,-11.123711,-27.697517,-22.686443,16.731215,-4.8214884,7.958029,-18.587572,16.65679,-3.0367389,3.042283,10.196447,7.1654563,-7.364579,0.3857792,9.368031,-5.7075515,-15.373287,-22.298965,-27.5162,-27.132065,-10.9588785,-8.525529,2.7945518,-17.554258,5.5156817,-0.7079408,7.670003,-7.741809
1354,-5.2435403,14.6608925,14.21703,4.9018464,16.720833,16.040916,13.809011,13.050718,11.627437,17.36464,-0.57700807,6.0846577,-9.6787405,3.8317752,-1.3570956,-15.076267,2.303386,11.1803875,-3.3795485,-4.2491455,-5.0838847,-10.715154,2.4012315,-7.0561233,3.474442,-7.0348873,-0.9403714,-16.096617,-7.772411,-13.476141,-0.7133693,-3.2505293,-14.429525,-10.429945,-7.299606,25.198969,-3.5623927,-4.917841,-4.7051573,-14.772021,-5.653957,-5.840437,9.176898,10.718976,7.8306932,-1.8158956,16.270683,2.449616,12.992266,-16.033539,-2.6106281,-3.0839589,-10.712363,7.06178,5.2071357,-4.2406464,-20.327505,-15.7112255,-2.2874002,10.284949,-14.941301,9.756425,-11.397776,15.412806,-19.46218,-9.4722805,9.234984,-14.604302,-10.389296,-3.6453223,-22.131752,38.32099,-19.510471,4.211406,8.061409,-5.7843785,-5.8277645,-9.39782,9.444118,1.92417,13.20225,-8.066902,-10.7321415,17.129734,8.800749,11.644147,1.5310287,-22.947023,-19.588078,-19.557701,-24.70492,-2.2011662,-4.5319123,7.5800414,-3.6699286,-9.340411,3.6460862,-8.319189,2.1248283
1357,-3.1646461,-10.749004,1.1683347,-8.382036,-5.6984425,-3.271751,-5.355091,-2.793774,-6.0358167,-0.7884493,-6.2493534,-2.3767717,-0.49575165,5.8656607,0.199821,-20.393774,11.588037,1.3803487,18.601387,10.254364,-11.494605,-8.5348425,7.6923084,-11.022132,9.114137,-22.320127,-11.923984,0.0058378577,2.9259887,3.9502048,-0.067076206,-17.572916,-7.8998795,-10.684371,-9.722333,-0.9334319,-9.269943,-1.3951334,3.841037,-11.870071,-2.3804724,-3.7273676,4.7391443,14.163481,-0.4281767,-11.153856,-6.6251245,24.178478,9.773135,19.616713,8.657764,-13.926552,-7.30923,9.319414,13.188759,17.382496,14.137243,12.816021,-3.4019837,6.722557,0.43847227,-10.97976,-8.8124,3.3309271,-9.702691,-5.0802627,1.8710995,14.117935,3.0937614,15.942343,5.0364566,0.44842464,-4.312796,-5.6255884,5.292632,-1.0898547,-0.008471221,16.759937,4.5065994,-7.4432945,-5.284155,1.4507593,8.429026,0.9431381,18.81501,3.550606,15.251466,9.148514,7.4431477,12.23058,0.962584,-1.0121917,-7.454039,1.4458852,-15.578758,14.540432,-4.783007,-7.2914505,3.8743246
1361,4.6945815,-2.3879237,4.769041,-7.234681,-3.8158672,-0.28926608,2.1658897,-2.0626729,-1.7825913,-0.12587558,-12.1648035,19.759384,-13.843953,17.530415,1.7933588,-37.66407,16.620014,13.34983,-1.0096081,9.532296,6.481168,-15.088273,14.507173,-1.583388,18.228931,-18.151257,-3.2768588,-5.817976,-14.412522,-20.409824,-0.19212508,-6.558662,-9.3178625,1.7255613,-6.3824625,-10.08675,-11.706045,-10.78607,-0.3555407,-14.855628,1.9657984,2.3376708,1.2086749,13.768136,7.8654833,-12.065597,-1.3324125,13.996458,32.473404,-7.9046965,23.056456,-26.246164,-8.181208,19.684769,1.3027809,-5.441332,-2.1522613,-7.0722036,5.831587,-5.264175,9.669631,-18.38007,-10.710882,-1.7657193,-27.832184,-5.5614996,6.7063713,-11.7735615,-6.836753,-10.481237,-11.013036,-5.3139195,-37.755276,-12.60747,25.178034,3.2203832,0.6368544,-8.343819,13.918458,-8.882504,-2.1183043,10.562442,0.10328263,5.4673347,5.3585567,14.677677,3.6708772,-13.451747,-29.145197,-6.2700357,-28.372684,-1.2904316,-8.187883,2.3387442,-18.109707,23.79534,-8.734158,4.6265345,16.94837
